JPS_ID	作品名	作品名かな	作品名_重複	作品名かな_重複
127931	博物館書目；洋書	はくぶつかんしょもく	1	4
108347	眉庇付胄	まびさしつきかぶと	1	4
135992	武器図	ぶきず	1	4
119908	武蔵国光厳寺板碑拓本	いたびたくほん	1	4
178035	平家納経(模本) 阿弥陀経	へいけのうきょう(もほん) 	1	4
177970	平家納経(模本) 観普賢経	へいけのうきょう(もほん) 	1	4
178034	平家納経(模本) 般若心経	へいけのうきょう(もほん) 	1	4
177988	平家納経(模本) 無量義経	へいけのうきょう(もほん) 	1	4
49449	役者舞臺之姿繪・あかしや	やくしゃぶたいのすがたえ	1	4
50907	役者舞臺之姿繪・かうらいや	やくしゃぶたいのすがたえ	1	4
126085	薬師寺縁起《薬師寺縁起；醍醐三宝院本》	やくしじえんぎ	1	4
161259	隷書七言聨	れいしょしちごんれん	1	4
118513	暦　享保二年	こよみ	1	4
64657	歴史絵葉書　第1回	れきしえはがき	1	4
64658	歴史絵葉書　第2回	れきしえはがき	1	4
64659	歴史絵葉書　第3回	れきしえはがき	1	4
64660	歴史絵葉書　第4回	れきしえはがき	1	4
51124	假手本忠臣藏八段目	かなでほんちゅうしんぐら　はちだんめ	1	4
49315	假名手本忠臣蔵・八段目	かなでほんちゅうしんぐら　はちだんめ	1	4
53753	假名手本忠臣藏・八段目	かなでほんちゅうしんぐら　はちだんめ	1	4
126697	聨珠詩格名物図考；巻1	れんじゅしかくめいぶつずこう	1	4
126698	聨珠詩格名物図考；合冊	れんじゅしかくめいぶつずこう	1	4
5468	蘆雁図	ロガンズ	1	4
125190	［禽譜］	きんぷ	1	3
125183	［禽譜］；小禽漢産	きんぷ	1	3
126456	［二十一代集］	にじゅういちだいしゅう	1	3
160001	《夏図》画稿（坐る女）	なつずがこう　すわ　おんな	1	3
159993	《夏図》画稿（傘持つ女）	なつずがこう　かさも　おんな	1	3
118686	《蝦夷地図》	えぞちず	1	3
128014	《観文獣譜；上・中・下》	かんぶんきんぷ	1	3
118408	《菊亭家蔵琵琶図》	びわず	1	3
126366	《求古図譜；織文之部》	きゅうこずふ	1	3
127753	《金工名譜；鍛工》	きんこうめいふ	1	3
127752	《金工名譜；鋳物師》	きんこうめいふ	1	3
127754	《金工名譜》	きんこうめいふ	1	3
128493	《九州絵図》	きゅうしゅうえず	1	3
118917	《軍扇図》	ぐんせんず	1	3
118715	《軍扇之図》	ぐんせんず	1	3
125432	《古図類従；調度部文書具類》	こずるいじゅう	1	3
127212	《光琳百図；後編》	こうりんひゃくず	1	3
128362	《江戸絵図》	えどえず	1	3
127536	《秋野七草考；下》	あきのななくさこう	1	3
126578	《植物図》	しょくぶつず	1	3
125145	《虫譜；蜂之部》	ちゅうふ	1	3
125644	《名物器》	めいぶつき	1	3
126221	《名物記》	めいぶつき	1	3
126222	《銘物集》	めいぶつき	1	3
126305	《友禅ひいなかた》	ゆうぜんひいながた	1	3
126315	《友禅ひいな形》	ゆうぜんひいながた	1	3
123280	エビ	えび	1	3
123632	コロモガヒ	ころもがい	1	3
123547	コロモ介	ころもがい	1	3
123682	チドリ介	ちどりがい	1	3
531	ち龍文鏡	チリュウモンキョウ	1	3
114530	ヒスイ原石	ひすいげんせき	1	3
169837	ほう王蒙山水図	ホウオウモウサンスイズ	1	3
38969	阿弥陀聖衆来迎図（模本）	あみだしょうじゅらいごうず	1	3
120787	伊勢国林崎文庫之碑文拓本	はやしざきぶんこひ	1	3
120656	伊勢国林崎文庫碑拓本	はやしざきぶんこひ	1	3
120788	伊勢国林崎文庫碑文拓本	はやしざきぶんこひ	1	3
123657	衣介	ころもがい	1	3
124774	雲根志；3編《諸国石話雲根志；3編》	うんこんし	1	3
124773	雲根志；後編	うんこんし	1	3
124772	雲根志《湖上石話雲根志；前編》	うんこんし	1	3
727	雲竜文八花鏡	ウンリュウモンハッカキョウ	1	3
52661	仮名手本忠臣蔵・七段目	かなでほんちゅうしんぐら　しちだんめ	1	3
54609	花園番續・きそはじめよし	はなぞのばんつづき	1	3
54606	花園番續・つめとりよし	はなぞのばんつづき	1	3
54607	花園番續・ひきぞめよし	はなぞのばんつづき	1	3
126587	花壇綱目	かだんこうもく	1	3
123110	蝦	えび	1	3
58323	蝦蟇仙人像	がませんにんぞう	1	3
54743	海老	えび	1	3
151750	灰陶カマド	かいとうかまど	1	3
92528	貝殼	かいがら	1	3
155016	角杯	かくはい	1	3
124396	観文禽譜	かんぶんきんぷ	1	3
124397	観文禽譜《禽譜》	かんぶんきんぷ	1	3
169685	関羽図　	カンウズ	1	3
116610	丸木船 木製	ﾏﾙｷﾌﾞﾈ	1	3
119152	岩代国如宝寺碑[拓本]	いわしろのくににょほうじひたくほん	1	3
117877	伎楽面 力士	ぎがくめん　りきし	1	3
164222	旗(菊花紋金糸)	はた	1	3
164228	旗(菊花紋金箔押)　	はた	1	3
53501	亀井戸太鼓橋	かめいどたいこばし	1	3
88320	脚坏壺	きゃくつきつぼ	1	3
120030	宮室之図	きゅうしつず	1	3
160103	漁舟着岸図画稿１	ぎょしゅうちゃくがんずがこう	1	3
160104	漁舟着岸図画稿２	ぎょしゅうちゃくがんずがこう	1	3
160105	漁舟着岸図画稿３	ぎょしゅうちゃくがんずがこう	1	3
55130	魚づくし・鯉、ふな	うお　　　　こい	1	3
71414	興福寺鎮壇具 水晶珠	こうふくじちんだんぐ すいしょうだま	1	3
72799	鏡 円形 質銅	修正前	1	3
125182	禽譜	きんぷ	1	3
53960	金魚づくし・さらいとんび	きんぎょ	1	3
74043	銀製花簪残欠	修正前	1	3
119500	九州絵図	きゅうしゅうえず	1	3
118703	九州九ヶ国之絵図《九州絵図》	きゅうしゅうえず	1	3
173655	倶梨伽羅龍図小柄	クリカラリュウズコヅカ	1	3
4797	群仙図	グンセンズ	1	3
125908	顕伝明名録	けんでんめいめいろく	1	3
125912	顕伝明名録；巻1	けんでんめいめいろく	1	3
125911	顕伝明名録《類聚名伝抄》	けんでんめいめいろく	1	3
57569	元暦校本万葉集	げんりゃくこうほんまんようしゅう	1	3
174728	元暦校本万葉集　巻四（高松宮本）	げんりゃくこうほんまんようしゅう	1	3
174740	元暦校本万葉集　巻十八（古河本）	げんりゃくこうほんまんようしゅう	1	3
124980	厳島図会《芸州厳島図会》	いつくしまずえ	1	3
126299	厳島図絵《芸州厳島図絵》	いつくしまずえ	1	3
124546	古画備考；朝岡興禎小伝・目録；巻1～42・44～51	こがびこう	1	3
126428	古今鍛冶備考	ここんかじびこう	1	3
126181	古図類従《古図類従；調度部・文書具類》	こずるいじゅう	1	3
118578	古図類聚	こずるいじゅう	1	3
128880	古文孝経[外題：大字古文孝経正文；再版]	こぶんこうきょう	1	3
118309	五所車ト紋《車図》	くるまず	1	3
173788	五人ばやし	ゴニンバヤシ	1	3
171961	五人囃	ゴニンバヤシ	1	3
1466	五人囃子	ゴニンバヤシ	1	3
86514	御所人形 つくね	ごしょにんぎょう	1	3
124406	広倭本草；巻1～10《広大和本草》	こうやまとほんぞう	1	3
124435	広倭本草；別録；上・下《広大和本草》	こうやまとほんぞう	1	3
124434	広倭本草《広大和本草》	こうやまとほんぞう	1	3
122767	紅芝	べにたけ	1	3
155271	紅陶双耳壷	こうとうそうじこ	1	3
160879	行書文語軸 	ぎょうしょぶんごじく	1	3
52841	咲分ヶ言葉の花・おちやつぴい	さきわけことば　はな	1	3
52842	咲分ヶ言葉の花・かゝア	さきわけことば　はな	1	3
50668	咲分ヶ言葉の花・たわいなし	さきわけことば　はな	1	3
127469	雑字類編	ざつじるいへん	1	3
78599	三彩牡丹文皿 ｢大日本淡路国賀集三平製｣刻銘	さんさいぼたんもんさら	1	3
146242	三彩武人 	さんさいぶじん	1	3
172138	三足香炉 	サンソクコウロ	1	3
12780	三足坏	さんそくつき	1	3
124749	山林新説；2編	さんりんしんせつ	1	3
112806	四脚付浅鉢形土器	しきゃくつきはちがたどき	1	3
56410	詩懷紙	しかいし	1	3
127292	寺社宝物展閲目録；1；山城上《寺社宝物展閲；山城大和》	じしゃほうもつてんえつもくろく	1	3
127293	寺社宝物展閲目録；1～5《寺社宝物展閲；1～5》	じしゃほうもつてんえつもくろく	1	3
127294	寺社宝物展閲目録；1～5《寺社宝物展閲目録；1～3》	じしゃほうもつてんえつもくろく	1	3
78444	七宝花蝶文瓶	しっぽうかちょうもんへい	1	3
160174	写生帖10号（京都旅行）	しゃせいちょう　ごう　きょうとりょこう	1	3
160175	写生帖11号（京都旅行）	しゃせいちょう　ごう　きょうとりょこう	1	3
160176	写生帖12号（京都旅行）	しゃせいちょう　ごう　きょうとりょこう	1	3
50098	初代尾上松助のあこや	しょだいおのえまつすけ	1	3
93363	小形坩	こがたかん	1	3
81741	小犬木彫根付	こいぬもくちょうねつけ	1	3
1508	小物入	コモノイレ	1	3
110498	埴輪 靭（模造）	はにわ とも	1	3
97296	埴輪 大刀	はにわ たち	1	3
175496	埴輪　猪	はにわ　いのしし	1	3
46610	織田信長像 (模本)	おだのぶながぞう	1	3
127224	新撰画鑑；2編	しんせんがかん	1	3
128027	新刀弁疑	しんとうべんぎ	1	3
58015	針切「なみたかは」	はりぎれ	1	3
95818	須恵器　台付長頸壺	すえき　だいつきちょうけいこ	1	3
124700	水画指南《雅玩水画指南》	すいがしなん	1	3
128916	水鏡	みずかがみ	1	3
125694	水鏡；上・中・下	みずかがみ	1	3
125713	水鏡《水かかみ》	みずかがみ	1	3
116832	摺鉢	すりばち	1	3
174008	青磁四耳壷	セイジシジコ	1	3
108742	石製ナイフ	せきせい	1	3
88715	石製皿	かっせきせいさら	1	3
155128	石製羊	せきせい	1	3
781	石碑「延慶二年」銘	セキヒ	1	3
169503	石榴図	ザクロズ	1	3
51279	扇屋内花扇	おうぎやうちはなおうぎ	1	3
50437	扇屋内花扇、たつた、もみち	おうぎやうちはなおうぎ	1	3
164399	扇屋内花扇、よしの、たつた	おうぎやうちはなおうぎ	1	3
127918	浅草文庫漢籍目録；第2集	あさくさぶんこかんせきもくろく	1	3
52970	相州江の島巌屋の図	そうしゅうえ　しまいわや　ず	1	3
142094	草虫図軸	そうちゅうず	1	3
124371	草木図説；前篇；巻1～5	そうもくずせつ	1	3
124452	草木図説；前編	そうもくずせつ	1	3
124316	草木図説；前編；巻1～20《増訂草木図説；前編上・下》	そうもくずせつ	1	3
127496	増続大広益会玉篇大全《校正増続大広益会玉篇大全》	ぞうぞくだいこうえきかいぎょくへんたいぜん	1	3
95717	台付碗	だいつきわん	1	3
126093	大安寺縁起《大安寺縁起；醍醐三宝院本》	だいあんじえんぎ	1	3
128917	大鏡	おおかがみ	1	3
54214	大坂新町ねりもの・先はやし　くらはしや小なみ	おおさかしんまち　　　　　さき　　　　　　　　　　こ	1	3
124659	大成和漢書画集覧	たいせいわかんしょがしゅうらん	1	3
160371	大島画稿Ａ	おおしまがこう	1	3
160372	大島画稿Ｂ	おおしまがこう	1	3
160373	大島画稿Ｃ	おおしまがこう	1	3
67740	大平通宝	たいへいつうほう	1	3
121115	壇ノ浦兜軍記 千葉之助常胤；中村福助、政子御前；河原崎国太郎、右大将頼朝；中村芝翫、畠山重忠；片岡我童、北条時政；市川寿美蔵	だんのうらかぶとのぐんき	1	3
121085	壇浦兜軍記 奥方衣笠；沢村百之助、畠山重忠；片岡我童、嫡子重保；片岡我当、傾城敷島の霊；沢村百之助、藤代屋十三郎；片岡我童	だんのうらかぶとのぐんき	1	3
121105	壇浦兜軍記（琴責の段） 岩永左衛門宗連；尾上菊五郎、半沢六郎成清；市川左団治、遊君あこや；中村芝翫、秩父の庄司重忠；坂東彦三郎	だんのうらかぶとのぐんき	1	3
55155	忠臣藏・五段目	ちゅうしんぐら　ごだんめ	1	3
51011	忠臣藏・初段	ちゅうしんぐら　しょだん	1	3
47327	虫豸帖	ちゅうちじょう	1	3
166764	虫豸帖 夏	ちゅうちじょう	1	3
166765	虫豸帖 秋	ちゅうちじょう	1	3
47650	長門峡	ちょうもんきょう	1	3
127881	鎮将府日誌；18～23・27；明治元年9・10月	ちんしょうふにっし	1	3
125449	貞丈雑記；巻13	ていじょうざっき	1	3
97584	鉄鋸	のこぎり	1	3
74044	鍍金製花簪残欠	修正前	1	3
55181	東海道五拾三次・金谷	とうかいどうごじゅうさんつぎ　かなや	1	3
55172	東海道五拾三次・三嶋	とうかいどうごじゅうさんつぎ　みしま	1	3
55194	東海道五拾三次・庄野	とうかいどうごじゅうさんつぎ　しょうの	1	3
55168	東海道五拾三次・大磯	とうかいどうごじゅうさんつぎ　おおいそ	1	3
53704	東海道五十三次・三島	とうかいどうごじゅうさんつぎ　みしま	1	3
53146	東海道五十三次・三嶌	とうかいどうごじゅうさんつぎ　みしま	1	3
53167	東海道五十三次・藤枝	とうかいどうごじゅうさんつぎ　ふじえだ	1	3
51526	桃花に小禽	とうか　しょうきん	1	3
170053	燈台	トウダイ	1	3
58548	踏絵　キリスト像（エッケ・ホモ）	ふみえ　ぞう	1	3
125158	動物学	どうぶつがく	1	3
74584	銅羅	どら	1	3
51881	二代目山下金作	にだいめやましたきんさく	1	3
49789	二代目山下金作のあこや	にだいめやましたきんさく	1	3
49715	二代目山下金作のおみわ	にだいめやましたきんさく	1	3
49683	二代目市川高麗蔵のはまなり	にだいめいちかわこまぞう	1	3
54219	二代目瀬川菊之丞	にだいめせがわきくのじょう	1	3
49694	二代目瀬川菊之丞のけいせいおふさ	にだいめせがわきくのじょう	1	3
52400	二代目瀬川菊之丞のたつひめ	にだいめせがわきくのじょう	1	3
14791	能面	のうめん	1	3
159778	能面 	のうめん	1	3
124740	農家調宝記；嗣篇《文化丁丑新刻農家調宝記；二編》	のうかちょうほうき	1	3
124741	農家調宝記；続編《文政壬午新刻農家調宝記；三編》	のうかちょうほうき	1	3
124739	農家調宝記《新刻農家調宝記》	のうかちょうほうき	1	3
53245	農夫	のうふ	1	3
3018	梅樹透鐔 無銘	バイジュスカシツバ	1	3
48321	萩にすすき	はぎ	1	3
80680	白釉茶碗  「きよ水」	はくゆうちゃわん	1	3
164182	幡	はた	1	3
49302	飛鷹	ひよう	1	3
128416	尾張国図	おわりのくにず	1	3
118290	琵琶朝千鳥図	びわず	1	3
168420	百万塔　附　無垢浄光経陀羅尼	ひゃくまんとう　つけたり　むくじょうこうきょうだらに	1	3
128348	武州豊島郡江戸庄図《寛永江戸図》	ぶしゅうとしまぐんえどのしょうず	1	3
128347	武州豊島郡江戸庄図《明暦江戸図》	ぶしゅうとしまぐんえどのしょうず	1	3
118647	武州豊嶋郡江戸庄図《武州豊島郡江戸庄図》	ぶしゅうとしまぐんえどのしょうず	1	3
48700	風俗四季哥仙・三月	ふうぞくしきかせん　やよい	1	3
54217	風流五節句遊・重陽	ふうりゅうごせっく　ちょうよう	1	3
52939	風流七小町・ギヤマン	ふうりゅうななこまち	1	3
49972	風流七小町・しミづ	ふうりゅうななこまち	1	3
48704	風流七小町やつし・しミづ	ふうりゅうななこまち	1	3
